datetime,locality,zones,region,threat_type
2021-05-17 13:59:40,Tkuma and Havat Izra'am,All,Gaza Containment Zone,Red Alert
2021-05-17 13:59:40,Yoshivia,All,Western Negev,Red Alert
2021-05-17 13:59:40,Zimrat and Shuva,All,Gaza Containment Zone,Red Alert
2021-05-17 14:00:41,Wadi al-Na'am,All,Southern Negev,Red Alert
2021-05-17 14:07:29,Kissufim,All,Gaza Containment Zone,Red Alert
2021-05-17 14:22:20,Kfar Maimon and Tushia,All,Gaza Containment Zone,Red Alert
2021-05-17 14:22:20,Netivot,All,Western Negev,Red Alert
2021-05-17 14:22:20,Sa'ad,All,Gaza Containment Zone,Red Alert
2021-05-17 14:22:20,Shokeda,All,Gaza Containment Zone,Red Alert
2021-05-17 14:22:20,Tkuma,All,Gaza Containment Zone,Red Alert
2021-05-17 14:22:20,Tkuma and Havat Izra'am,All,Gaza Containment Zone,Red Alert
2021-05-17 14:22:20,Zimrat and Shuva,All,Gaza Containment Zone,Red Alert
2021-05-17 14:22:29,Yoshivia,All,Western Negev,Red Alert
2021-05-17 14:22:40,Yakhini,All,Gaza Containment Zone,Red Alert
2021-05-17 14:25:28,Kissufim,All,Gaza Containment Zone,Red Alert
2021-05-17 14:31:43,Urim,All,Western Negev,Red Alert
2021-05-17 14:31:58,Patish,All,Western Negev,Red Alert
2021-05-17 14:57:47,Sufa,All,Gaza Containment Zone,Red Alert
2021-05-17 14:59:29,Nachal Oz,All,Gaza Containment Zone,Red Alert
2021-05-17 14:59:45,Avigdor,All,Lakhish,Red Alert
2021-05-17 14:59:45,Be'er Tuvia,All,Lakhish,Red Alert
2021-05-17 14:59:45,Kfar Warburg,All,Lakhish,Red Alert
2021-05-17 14:59:45,Kiryat Malachi,All,Lakhish,Red Alert
2021-05-17 14:59:45,Merkaz Shapira,All,Lakhish,Red Alert
2021-05-17 14:59:45,Shafir,All,Lakhish,Red Alert
2021-05-17 14:59:48,Ein Tzurim,All,Lakhish,Red Alert
2021-05-17 15:00:21,Masuot Itzhak,All,Lakhish,Red Alert
2021-05-17 15:39:42,Nachal Oz,All,Gaza Containment Zone,Red Alert
2021-05-17 15:59:50,Kfar Azza,All,Gaza Containment Zone,Red Alert
2021-05-17 16:06:04,Zikim,All,Gaza Containment Zone,Red Alert
2021-05-17 16:06:23,Alumim,All,Gaza Containment Zone,Red Alert
2021-05-17 16:06:23,Kfar Azza,All,Gaza Containment Zone,Red Alert
2021-05-17 16:06:23,Nachal Oz,All,Gaza Containment Zone,Red Alert
2021-05-17 16:06:23,Sa'ad,All,Gaza Containment Zone,Red Alert
2021-05-17 16:06:23,Zimrat and Shuva,All,Gaza Containment Zone,Red Alert
2021-05-17 16:59:59,Ad Halom Industrial Zone,All,Lakhish,Red Alert
2021-05-17 16:59:59,Ashdod,"Het, Tet, Yod, Yod Gimmel, Yod Dalet, Te*",Lakhish,Red Alert
2021-05-17 16:59:59,Beit Ezra,All,Lakhish,Red Alert
2021-05-17 16:59:59,Gan Yavne,All,Lakhish,Red Alert
2021-05-17 16:59:59,Sdeh Uziahu,All,Lakhish,Red Alert
2021-05-17 16:59:59,Shtulim,All,Lakhish,Red Alert
2021-05-17 17:00:26,Nitzan,All,Western Lakhish,Red Alert
2021-05-17 17:00:26,Nitzanim,All,Western Lakhish,Red Alert
2021-05-17 17:20:28,Ashkelon,All,Western Lakhish,Red Alert
2021-05-17 17:31:22,Netiv HaAssara,All,Gaza Containment Zone,Red Alert
2021-05-17 17:32:34,Netiv HaAssara,All,Gaza Containment Zone,Red Alert
2021-05-17 17:46:23,Ashkelon,Southern Industrial Zone,Western Lakhish,Red Alert
2021-05-17 17:46:23,Netiv HaAssara,All,Gaza Containment Zone,Red Alert
2021-05-17 17:46:23,Zikim,All,Gaza Containment Zone,Red Alert
2021-05-17 17:46:36,Reim,All,Gaza Containment Zone,Red Alert
2021-05-17 17:46:41,Ad Halom Industrial Zone,All,Lakhish,Red Alert
2021-05-17 17:46:41,Ashdod,"Het, Tet, Yod, Yod Gimmel, Yod Dalet, Te*",Lakhish,Red Alert
2021-05-17 17:46:41,Gan Yavne,All,Lakhish,Red Alert
2021-05-17 17:46:41,Sdeh Uziahu,All,Lakhish,Red Alert
2021-05-17 17:46:41,Shtulim,All,Lakhish,Red Alert
2021-05-17 17:46:42,Ashdod,"Yod Alef, Yod Bet, Tet Vav, Yod Zain, Ma*",Lakhish,Red Alert
2021-05-17 17:46:42,Tet Vav,All,Lakhish,Red Alert
2021-05-17 17:46:42,Yod Bet,All,Lakhish,Red Alert
2021-05-17 17:46:42,Yod Zain,All,Lakhish,Red Alert
2021-05-17 17:46:46,Ashdod,"Alef, Bet, Dalet, Heh",Lakhish,Red Alert
2021-05-17 17:46:46,Ein HaShlosha,All,Gaza Containment Zone,Red Alert
2021-05-17 17:46:46,Nirim,All,Gaza Containment Zone,Red Alert
2021-05-17 17:46:52,Beer Sheva,"East, South, West",Central Negev,Red Alert
2021-05-17 17:46:52,Kissufim,All,Gaza Containment Zone,Red Alert
2021-05-17 17:46:52,Nir Oz,All,Gaza Containment Zone,Red Alert
2021-05-17 17:46:58,Ashdod,"Gimmel, Vav, Zain, Northern Industrial Zone and port",Lakhish,Red Alert
2021-05-17 17:47:08,Beit Ezra,All,Lakhish,Red Alert
2021-05-17 17:47:08,Emunim,All,Lakhish,Red Alert
2021-05-17 17:47:08,Ezer,All,Lakhish,Red Alert
2021-05-17 17:47:08,Nitzan,All,Western Lakhish,Red Alert
2021-05-17 17:47:08,Nitzanim,All,Western Lakhish,Red Alert
2021-05-17 17:47:29,Hatzerim,All,Central Negev,Red Alert
2021-05-17 17:53:47,Sa'ad,All,Gaza Containment Zone,Red Alert
2021-05-17 18:21:25,Netiv HaAssara,All,Gaza Containment Zone,Red Alert
2021-05-17 18:37:41,Alumim,All,Gaza Containment Zone,Red Alert
2021-05-17 18:37:41,Nachal Oz,All,Gaza Containment Zone,Red Alert
2021-05-17 18:47:57,Kissufim,All,Gaza Containment Zone,Red Alert
2021-05-17 18:48:07,Reim,All,Gaza Containment Zone,Red Alert
2021-05-17 18:52:29,Ashkelon,All,Western Lakhish,Red Alert
2021-05-17 18:52:29,Be'er Ganim,All,Western Lakhish,Red Alert
2021-05-17 18:52:41,Ashkelon,Northern Industrial Zone,Western Lakhish,Red Alert
2021-05-17 18:52:53,Bat Hadar,All,Western Lakhish,Red Alert
2021-05-17 18:52:53,Be'eri,All,Gaza Containment Zone,Red Alert
2021-05-17 18:52:53,Berekhya,All,Western Lakhish,Red Alert
2021-05-17 18:52:53,Kfar Silver,All,Western Lakhish,Red Alert
2021-05-17 18:52:53,Mishan,All,Western Lakhish,Red Alert
2021-05-17 18:52:53,Netivot,All,Western Negev,Red Alert
2021-05-17 18:52:53,Shokeda,All,Gaza Containment Zone,Red Alert
2021-05-17 18:52:56,Alumim,All,Gaza Containment Zone,Red Alert
2021-05-17 18:52:59,Kfar Maimon and Tushia,All,Gaza Containment Zone,Red Alert
2021-05-17 18:52:59,Sa'ad,All,Gaza Containment Zone,Red Alert
2021-05-17 18:52:59,Zimrat and Shuva,All,Gaza Containment Zone,Red Alert
2021-05-17 18:53:10,Tkuma,All,Gaza Containment Zone,Red Alert
2021-05-17 18:53:17,Tkuma and Havat Izra'am,All,Gaza Containment Zone,Red Alert
2021-05-17 18:58:46,Mivtachim Amioz Yesha,All,Gaza Containment Zone,Red Alert
2021-05-17 18:58:46,Tzohar and Ohad,All,Gaza Containment Zone,Red Alert
2021-05-17 18:58:56,Sdeh Nitzan,All,Gaza Containment Zone,Red Alert
2021-05-17 19:00:22,Kerem Shalom,All,Gaza Containment Zone,Red Alert
2021-05-17 19:00:38,Nachal Oz,All,Gaza Containment Zone,Red Alert
2021-05-17 19:00:41,Ashkelon,Southern Industrial Zone,Western Lakhish,Red Alert
2021-05-17 19:00:41,Karmia,All,Gaza Containment Zone,Red Alert
2021-05-17 19:00:41,Zikim,All,Gaza Containment Zone,Red Alert
2021-05-17 19:00:47,Sa'ad,All,Gaza Containment Zone,Red Alert
2021-05-17 19:00:53,Ashdod,"Yod Alef, Yod Bet, Tet Vav, Yod Zain, Ma*",Lakhish,Red Alert
2021-05-17 19:00:53,Tet Vav,All,Lakhish,Red Alert
2021-05-17 19:00:53,Yod Bet,All,Lakhish,Red Alert
2021-05-17 19:00:53,Yod Zain,All,Lakhish,Red Alert
2021-05-17 19:02:45,Kerem Shalom,All,Gaza Containment Zone,Red Alert
2021-05-17 19:11:26,Gavim,All,Gaza Containment Zone,Red Alert
2021-05-17 19:11:26,Ibim,All,Gaza Containment Zone,Red Alert
2021-05-17 19:11:26,Mefalsim,All,Gaza Containment Zone,Red Alert
2021-05-17 19:11:26,Nir Am,All,Gaza Containment Zone,Red Alert
2021-05-17 19:11:26,Nir Am Shooting Range,All,Gaza Containment Zone,Red Alert
2021-05-17 19:11:26,Sapir College,All,Gaza Containment Zone,Red Alert
2021-05-17 19:11:26,Sderot,All,Gaza Containment Zone,Red Alert
2021-05-17 19:21:46,Kfar Azza,All,Gaza Containment Zone,Red Alert
2021-05-17 19:21:46,Mefalsim,All,Gaza Containment Zone,Red Alert
2021-05-17 19:21:46,Nir Am Shooting Range,All,Gaza Containment Zone,Red Alert
2021-05-17 19:21:56,Ibim,All,Gaza Containment Zone,Red Alert
2021-05-17 19:21:56,Nir Am,All,Gaza Containment Zone,Red Alert
2021-05-17 19:21:56,Sderot,All,Gaza Containment Zone,Red Alert
2021-05-17 19:22:10,Erez,All,Gaza Containment Zone,Red Alert
2021-05-17 19:25:34,Kerem Shalom,All,Gaza Containment Zone,Red Alert
2021-05-17 19:25:53,Avshalom,All,Gaza Containment Zone,Red Alert
2021-05-17 19:25:53,Holit,All,Gaza Containment Zone,Red Alert
2021-05-17 19:25:53,Sdeh Avraham,All,Gaza Containment Zone,Red Alert
2021-05-17 19:25:53,Yated,All,Gaza Containment Zone,Red Alert
2021-05-17 19:25:53,Yevul,All,Gaza Containment Zone,Red Alert
2021-05-17 21:08:23,Kissufim,All,Gaza Containment Zone,Red Alert
2021-05-17 21:11:15,Alumim,All,Gaza Containment Zone,Red Alert
2021-05-17 21:11:15,Be'eri,All,Gaza Containment Zone,Red Alert
2021-05-17 21:11:15,Kfar Maimon and Tushia,All,Gaza Containment Zone,Red Alert
2021-05-17 21:11:15,Shokeda,All,Gaza Containment Zone,Red Alert
2021-05-17 21:11:15,Zimrat and Shuva,All,Gaza Containment Zone,Red Alert
2021-05-17 21:11:23,Netivot,All,Western Negev,Red Alert
2021-05-17 21:11:25,Tkuma,All,Gaza Containment Zone,Red Alert
2021-05-17 21:11:25,Tkuma and Havat Izra'am,All,Gaza Containment Zone,Red Alert
2021-05-17 21:11:31,Beit HaGdi,All,Western Negev,Red Alert
2021-05-17 21:11:31,Maagalim Givolim Melilot,All,Western Negev,Red Alert
2021-05-17 21:11:31,Sharsheret,All,Western Negev,Red Alert
2021-05-17 21:39:57,Ibim,All,Gaza Containment Zone,Red Alert
2021-05-17 21:39:57,Nir Am,All,Gaza Containment Zone,Red Alert
2021-05-17 21:39:57,Sderot,All,Gaza Containment Zone,Red Alert
2021-05-17 21:40:02,Nir Am Shooting Range,All,Gaza Containment Zone,Red Alert
2021-05-17 21:40:10,Dorot,All,Western Negev,Red Alert
2021-05-17 21:40:10,Havat Shikmim,All,Western Negev,Red Alert
2021-05-17 21:40:16,Gavim,All,Gaza Containment Zone,Red Alert
2021-05-17 21:40:16,Sapir College,All,Gaza Containment Zone,Red Alert
2021-05-17 22:06:48,Erez,All,Gaza Containment Zone,Red Alert
2021-05-17 22:06:48,Gavim,All,Gaza Containment Zone,Red Alert
2021-05-17 22:06:48,Ibim,All,Gaza Containment Zone,Red Alert
2021-05-17 22:06:48,Mefalsim,All,Gaza Containment Zone,Red Alert
2021-05-17 22:06:48,Nir Am,All,Gaza Containment Zone,Red Alert
2021-05-17 22:06:48,Nir Am Shooting Range,All,Gaza Containment Zone,Red Alert
2021-05-17 22:06:48,Sapir College,All,Gaza Containment Zone,Red Alert
2021-05-17 22:06:48,Sderot,All,Gaza Containment Zone,Red Alert
2021-05-17 22:06:52,Dorot,All,Western Negev,Red Alert
2021-05-17 22:06:52,Havat Shikmim,All,Western Negev,Red Alert
2021-05-17 23:01:35,Mefalsim,All,Gaza Containment Zone,Red Alert
2021-05-17 23:01:35,Nir Am,All,Gaza Containment Zone,Red Alert
2021-05-17 23:01:35,Nir Am Shooting Range,All,Gaza Containment Zone,Red Alert
2021-05-17 23:01:40,Ibim,All,Gaza Containment Zone,Red Alert
2021-05-17 23:01:40,Kfar Azza,All,Gaza Containment Zone,Red Alert
2021-05-17 23:01:40,Sderot,All,Gaza Containment Zone,Red Alert
2021-05-17 23:01:45,Bror Hayil,All,Western Negev,Red Alert
2021-05-17 23:01:59,Gavim,All,Gaza Containment Zone,Red Alert
2021-05-17 23:01:59,Sapir College,All,Gaza Containment Zone,Red Alert
2021-05-17 23:14:17,Berekhya,All,Western Lakhish,Red Alert
2021-05-17 23:14:17,Hodaya,All,Western Lakhish,Red Alert
2021-05-17 23:14:17,Mishan,All,Western Lakhish,Red Alert
2021-05-17 23:14:22,Ashkelon,"Northern Industrial Zone, Southern Industrial Zone",Western Lakhish,Red Alert
2021-05-17 23:14:22,Bat Hadar,All,Western Lakhish,Red Alert
2021-05-17 23:14:22,Beit Shikma,All,Western Lakhish,Red Alert
2021-05-17 23:14:22,Ge'a,All,Western Lakhish,Red Alert
2021-05-17 23:14:22,Mavki'im,All,Western Lakhish,Red Alert
2021-05-17 23:14:22,Talmei Yaffe,All,Western Lakhish,Red Alert
2021-05-17 23:14:35,Misgav Am,All,Confrontation line,Red Alert
2021-05-17 23:14:46,Heletz,All,Western Lakhish,Red Alert
2021-05-18 05:32:16,Kfar Maimon and Tushia,All,Gaza Containment Zone,Red Alert
2021-05-18 05:32:16,Netivot,All,Western Negev,Red Alert
2021-05-18 05:32:16,Shokeda,All,Gaza Containment Zone,Red Alert
2021-05-18 05:32:16,Zimrat and Shuva,All,Gaza Containment Zone,Red Alert
2021-05-18 05:32:26,Tkuma and Havat Izra'am,All,Gaza Containment Zone,Red Alert
2021-05-18 05:32:28,Tkuma,All,Gaza Containment Zone,Red Alert
2021-05-18 06:04:36,Nachal Oz,All,Gaza Containment Zone,Red Alert
2021-05-18 06:15:11,Ein HaShlosha,All,Gaza Containment Zone,Red Alert
2021-05-18 11:58:51,Bitha,All,Western Negev,Red Alert
2021-05-18 11:58:51,Maslul,All,Western Negev,Red Alert
2021-05-18 11:58:51,Merhavim Educational Campus,All,Western Negev,Red Alert
2021-05-18 11:58:51,Ofakim,All,Western Negev,Red Alert
2021-05-18 11:58:51,Patish,All,Western Negev,Red Alert
2021-05-18 11:58:51,Pduim,All,Western Negev,Red Alert
2021-05-18 11:58:51,Renan,All,Western Negev,Red Alert
2021-05-18 12:32:02,Netiv HaAssara,All,Gaza Containment Zone,Red Alert
2021-05-18 12:32:02,Zikim,All,Gaza Containment Zone,Red Alert
2021-05-18 12:36:08,Ashkelon,Southern Industrial Zone,Western Lakhish,Red Alert
2021-05-18 12:36:15,Netiv HaAssara,All,Gaza Containment Zone,Red Alert
2021-05-18 12:36:15,Zikim,All,Gaza Containment Zone,Red Alert
2021-05-18 12:37:21,Netiv HaAssara,All,Gaza Containment Zone,Red Alert
2021-05-18 12:37:21,Zikim,All,Gaza Containment Zone,Red Alert
2021-05-18 12:37:37,Kissufim,All,Gaza Containment Zone,Red Alert
2021-05-18 12:37:52,Ashkelon,Southern Industrial Zone,Western Lakhish,Red Alert
2021-05-18 12:49:49,Nachal Oz,All,Gaza Containment Zone,Red Alert
2021-05-18 12:49:50,Kfar Azza,All,Gaza Containment Zone,Red Alert
2021-05-18 12:50:07,Ein HaShlosha,All,Gaza Containment Zone,Red Alert
2021-05-18 12:50:07,Nirim,All,Gaza Containment Zone,Red Alert
2021-05-18 12:57:10,Kerem Shalom,All,Gaza Containment Zone,Red Alert
2021-05-18 12:59:37,Kissufim,All,Gaza Containment Zone,Red Alert
2021-05-18 12:59:58,Netiv HaAssara,All,Gaza Containment Zone,Red Alert
2021-05-18 13:01:38,Nachal Oz,All,Gaza Containment Zone,Red Alert
2021-05-18 13:02:08,Nirim,All,Gaza Containment Zone,Red Alert
2021-05-18 13:02:20,Kfar Azza,All,Gaza Containment Zone,Red Alert
2021-05-18 13:02:56,Ein HaShlosha,All,Gaza Containment Zone,Red Alert
2021-05-18 13:03:00,Kissufim,All,Gaza Containment Zone,Red Alert
2021-05-18 13:03:42,Nachal Oz,All,Gaza Containment Zone,Red Alert
2021-05-18 13:03:50,Nirim,All,Gaza Containment Zone,Red Alert
2021-05-18 13:15:44,Ashkelon,Southern Industrial Zone,Western Lakhish,Red Alert
2021-05-18 13:15:44,Netiv HaAssara,All,Gaza Containment Zone,Red Alert
2021-05-18 13:15:44,Zikim,All,Gaza Containment Zone,Red Alert
2021-05-18 13:17:13,Kerem Shalom,All,Gaza Containment Zone,Red Alert
2021-05-18 13:24:31,Kissufim,All,Gaza Containment Zone,Red Alert
2021-05-18 13:25:21,Holit,All,Gaza Containment Zone,Red Alert
2021-05-18 13:25:21,Sdeh Avraham,All,Gaza Containment Zone,Red Alert
2021-05-18 13:25:21,Yated,All,Gaza Containment Zone,Red Alert
2021-05-18 13:27:02,Mefalsim,All,Gaza Containment Zone,Red Alert
2021-05-18 14:00:37,Mivtachim Amioz Yesha,All,Gaza Containment Zone,Red Alert
2021-05-18 14:00:37,Tzohar and Ohad,All,Gaza Containment Zone,Red Alert
2021-05-18 14:01:01,Ein HaBsor,All,Gaza Containment Zone,Red Alert
2021-05-18 14:01:01,Sdeh Nitzan,All,Gaza Containment Zone,Red Alert
2021-05-18 14:01:01,Talmei Eliyahu,All,Gaza Containment Zone,Red Alert
2021-05-18 14:06:49,Ein HaShlosha,All,Gaza Containment Zone,Red Alert
2021-05-18 14:06:49,Patish,All,Western Negev,Red Alert
2021-05-18 14:07:01,Urim,All,Western Negev,Red Alert
2021-05-18 14:07:14,Kissufim,All,Gaza Containment Zone,Red Alert
2021-05-18 14:11:14,Kerem Shalom,All,Gaza Containment Zone,Red Alert
2021-05-18 14:12:01,Kommemiut,All,Lakhish,Red Alert
2021-05-18 14:12:01,Revacha,All,Lakhish,Red Alert
2021-05-18 14:12:05,Karmei Gat,All,Lakhish,Red Alert
2021-05-18 14:12:05,Kiryat Gat,All,Lakhish,Red Alert
2021-05-18 14:12:07,Kfar Azza,All,Gaza Containment Zone,Red Alert
2021-05-18 14:12:12,Yad Natan,All,Lakhish,Red Alert
2021-05-18 14:12:22,Nehora,All,Lakhish,Red Alert
2021-05-18 14:12:22,Nir Chen,All,Lakhish,Red Alert
2021-05-18 14:12:22,Shachar,All,Lakhish,Red Alert
2021-05-18 14:12:22,Zohar,All,Lakhish,Red Alert
2021-05-18 14:21:08,Nachal Oz,All,Gaza Containment Zone,Red Alert
2021-05-18 14:30:05,Lakiya and the Bedouin Diaspora,All,Central Negev,Red Alert
2021-05-18 14:30:10,Beer Sheva,North,Central Negev,Red Alert
2021-05-18 14:30:20,Al-Sayyid and the Bedouin diaspora,All,Southern Negev,Red Alert
2021-05-18 14:30:20,Moladah,All,Southern Negev,Red Alert
2021-05-18 14:30:20,Ofakim,All,Western Negev,Red Alert
2021-05-18 14:30:25,Beer Sheva,West,Central Negev,Red Alert
2021-05-18 14:30:25,Omer,All,Central Negev,Red Alert
2021-05-18 14:30:30,Ad Halom Industrial Zone,All,Lakhish,Red Alert
2021-05-18 14:30:30,Ashdod,"Alef, Bet, Dalet, Heh, Gimmel, Vav, Zain, Het, Tet, Yod, Yod Gimmel, Yod Dalet, Te*, Yod Alef, Yod Bet, Tet Vav, Yod Zain, Ma*",Lakhish,Red Alert
2021-05-18 14:30:30,Ashkelon,All,Western Lakhish,Red Alert
2021-05-18 14:30:30,Be'er Ganim,All,Western Lakhish,Red Alert
2021-05-18 14:30:30,Beer Sheva,"South, East",Central Negev,Red Alert
2021-05-18 14:30:30,Beit Ezra,All,Lakhish,Red Alert
2021-05-18 14:30:30,Nevatim,All,Central Negev,Red Alert
2021-05-18 14:30:30,Nitzan,All,Western Lakhish,Red Alert
2021-05-18 14:30:30,Tel Sheva,All,Southern Negev,Red Alert
2021-05-18 14:30:30,Tet Vav,All,Lakhish,Red Alert
2021-05-18 14:30:30,Yod Bet,All,Lakhish,Red Alert
2021-05-18 14:30:30,Yod Zain,All,Lakhish,Red Alert
2021-05-18 14:30:35,Nitzanim,All,Western Lakhish,Red Alert
2021-05-18 14:30:44,Ashdod,Northern Industrial Zone and port,Lakhish,Red Alert
2021-05-18 14:30:44,Nir Galim,All,Southern Shfela,Red Alert
2021-05-18 14:30:44,Shtulim,All,Lakhish,Red Alert
2021-05-18 14:31:02,Hatzerim,All,Central Negev,Red Alert
2021-05-18 14:31:07,Ashkelon,Southern Industrial Zone,Western Lakhish,Red Alert
2021-05-18 14:31:07,Zikim,All,Gaza Containment Zone,Red Alert
2021-05-18 14:31:14,Netiv HaAssara,All,Gaza Containment Zone,Red Alert
2021-05-18 14:34:26,Mivtachim Amioz Yesha,All,Gaza Containment Zone,Red Alert
2021-05-18 14:41:41,Kerem Shalom,All,Gaza Containment Zone,Red Alert
2021-05-18 14:43:37,Kissufim,All,Gaza Containment Zone,Red Alert
2021-05-18 14:45:32,Kissufim,All,Gaza Containment Zone,Red Alert
2021-05-18 14:45:34,Ashdod,"Alef, Bet, Dalet, Heh, Northern Industrial Zone and port, Yod Alef, Yod Bet, Tet Vav, Yod Zain, Ma*",Lakhish,Red Alert
2021-05-18 14:45:34,Tet Vav,All,Lakhish,Red Alert
2021-05-18 14:45:34,Yod Bet,All,Lakhish,Red Alert
2021-05-18 14:45:34,Yod Zain,All,Lakhish,Red Alert
2021-05-18 14:45:54,Ashkelon,Southern Industrial Zone,Western Lakhish,Red Alert
2021-05-18 14:45:54,Karmia,All,Gaza Containment Zone,Red Alert
2021-05-18 14:45:54,Yad Mordechai,All,Gaza Containment Zone,Red Alert
2021-05-18 14:45:56,Mavki'im,All,Western Lakhish,Red Alert
2021-05-18 14:46:01,Ashdod,"Het, Tet, Yod, Yod Gimmel, Yod Dalet, Te*",Lakhish,Red Alert
2021-05-18 14:46:02,Bat Hadar,All,Western Lakhish,Red Alert
2021-05-18 14:46:26,Ashkelon,Northern Industrial Zone,Western Lakhish,Red Alert
2021-05-18 14:46:26,Be'er Ganim,All,Western Lakhish,Red Alert
2021-05-18 14:46:26,Beit Shikma,All,Western Lakhish,Red Alert
2021-05-18 14:46:26,Ge'a,All,Western Lakhish,Red Alert
2021-05-18 14:46:26,Netiv HaAssara,All,Gaza Containment Zone,Red Alert
2021-05-18 14:46:26,Zikim,All,Gaza Containment Zone,Red Alert
2021-05-18 14:55:37,Ashdod,Northern Industrial Zone and port,Lakhish,Red Alert
